Time,Point_R1_C1,Point_R1_C2,Point_R1_C3,Point_R2_C1,Point_R2_C2,Point_R2_C3,Point_R3_C1,Point_R3_C2,Point_R3_C3
2024-08-13 00:00:00,26.1756877933294,26.2090002949117,26.140143148784,26.1202002906939,26.114750290435,26.089000289212,26.0438002870651,26.0340002865996,26.0145002856734
2024-08-13 03:00:00,26.4060003042687,26.487000308116,26.5275717386144,26.3249003004166,26.329750300647,26.3057502995071,26.2129502950993,26.2057502947573,26.1817502936174
2024-08-13 06:00:00,26.4760003075935,26.5740003122482,26.5525717398019,26.3898503035016,26.3952503037581,26.3185003001126,26.2775502981676,26.2685002977378,26.2112502950185
2024-08-13 09:00:00,26.3276253005461,26.4290003053611,26.3435717298749,26.2455002966453,26.2515002969303,26.1712502931186,26.1640002927743,26.1542502923112,26.087000289117
2024-08-13 12:00:00,26.2165627952709,26.3350003008964,26.1782860077385,26.1282502910763,26.1357502914325,26.1072502900788,26.0588502877799,26.0507502873952,26.0042502851866
2024-08-13 15:00:00,26.148687792047,26.2370002962416,26.1428574346272,26.0720002884045,26.0740002884995,26.0767502886301,26.0292002863716,26.0240002861246,26.0110002855072
2024-08-13 18:00:00,26.1105002902332,26.1730002932018,26.0812860031313,26.0333502865687,26.0260002862196,26.0495002873358,25.9950002847472,25.9887502844504,25.9980002848897
2024-08-13 21:00:00,26.0961877895534,26.1450002918718,26.0562860019438,26.0111002855119,25.9952502847591,26.0205002859584,25.9737502837379,25.9625002832036,25.9690002835123
2024-08-14 00:00:00,26.1856877938044,26.2270002957666,26.1920002941042,26.1048502899648,26.0882502891764,26.1105002902332,26.0610002878821,26.0450002871221,26.0445002870983
2024-08-14 03:00:00,26.5013753087987,26.5980003133882,26.5982860276875,26.3580003019888,26.3552503018582,26.3842503032356,26.2432502965385,26.224250295636,26.234250296111
2024-08-14 06:00:00,26.538625310568,26.6870003176155,26.5918574559536,26.4025503041048,26.4082503043755,26.3950003037462,26.2895002987352,26.2695002977853,26.272000297904
2024-08-14 09:00:00,26.4018128040698,26.5590003115358,26.3987145896369,26.2689502977591,26.2775002981653,26.2387502963247,26.1762502933561,26.1582502925012,26.14075029167
2024-08-14 12:00:00,26.1204377907052,26.2320002960041,26.0942860037488,26.0279002863099,26.0317502864928,25.9767502838804,25.9698002835503,25.9535002827761,25.9272502815293
2024-08-14 15:00:00,26.0607502878702,26.1590002925368,26.0545717161481,25.9826502841606,25.9857502843079,25.9380002820399,25.9262002814794,25.9130002808524,25.9075002805912
2024-08-14 18:00:00,26.0170627857951,26.1050002899719,25.9841431413744,25.9476502824982,25.9460002824198,25.8910002798075,25.8923002798692,25.8750002790475,25.884000279475
2024-08-14 21:00:00,26.0009377850292,26.0720002884045,25.9744288551987,25.9346502818807,25.9275002815411,25.8642502785369,25.8725002789288,25.8492502778245,25.8625002784538
2024-08-15 00:00:00,26.0423752869974,26.1030002898769,26.0482860015639,25.9861002843245,25.9765002838685,25.9140002808999,25.9252502814343,25.8970002800925,25.9082502806268
2024-08-15 03:00:00,26.2002502944961,26.2690002977615,26.2764288695429,26.1395002916106,26.1332502913137,26.0577502877277,26.0732502884639,26.0435002870508,26.045250287134
2024-08-15 06:00:00,26.240187796393,26.3310003007064,26.3365717295424,26.1750002932968,26.1760002933443,26.0992502896988,26.1057002900052,26.0775002886658,26.0717502883926
2024-08-15 09:00:00,26.1229377908239,26.2160002952442,26.2151431523463,26.0647502880602,26.0652502880839,25.9782502839516,26.0191002858919,25.9925002846285,25.9452502823842
2024-08-15 12:00:00,25.9358752819389,26.0060002852697,25.921571709831,25.8731002789573,25.8727502789407,25.8267502767558,25.8487002777983,25.8372502772545,25.7540002733003
2024-08-15 15:00:00,25.8835627794542,25.9340002818499,25.8850002795225,25.8351502771548,25.8265002767439,25.7855002747965,25.8256002767012,25.8167502762808,25.7390002725879
2024-08-15 18:00:00,25.8443752775929,25.8910002798075,25.8534288494515,25.8076502758486,25.7920002751052,25.7460002729204,25.8012002755422,25.7890002749627,25.722750271816
2024-08-15 21:00:00,25.8201252764411,25.8600002783351,25.8267145624684,25.7900002750102,25.7697502740484,25.7127502713411,25.7854502747941,25.7690002740128,25.7060002710205
2024-08-16 00:00:00,25.8961252800509,25.9370002819924,25.9248574242728,25.8677002787008,25.8495002778363,25.7887502749509,25.8528502779955,25.8345002771239,25.776500274369
2024-08-16 03:00:00,26.1218127907705,26.2030002946267,26.3008574421318,26.0560002876446,26.0467502872052,26.0230002860771,26.0089002854074,25.9900002845097,25.9420002822299
2024-08-16 06:00:00,26.2005627945109,26.3070002995664,26.3580003019888,26.1122502903163,26.1072502900788,26.0987502896751,26.0491502873192,26.0302502864215,25.9912502845691
2024-08-16 09:00:00,26.0266877862523,26.1120002903044,26.1387145772876,25.9435502823035,25.933750281838,25.9295002816361,25.9134502808738,25.8930002799025,25.8227502765658
